monument_id,asi_slno,name,locality,district,state,circle,page,raw_text
ASI-00032,32,Maddingudi (Basavanna) Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Maddingudi (Basavanna) Aihole Bagalkot
ASI-00033,33,Maddingudi (Basavanna) Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Maddingudi (Basavanna) Aihole Bagalkot
ASI-00034,34,Yogi narayan Temple Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Yogi narayan Temple Aihole Bagalkot
ASI-00035,35,Matha or Hall just behind the last without a Aihole Bagalkot shrine,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Matha or Hall just behind the last without a Aihole Bagalkot shrine
ASI-00036,36,Mena Basti (Jain Cave ) Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Mena Basti (Jain Cave ) Aihole Bagalkot
ASI-00037,37,No name,but forms part of no.67 Aihole Bagalkot,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,"No name, but forms part of no.67 Aihole Bagalkot"
ASI-00038,38,No name close to no.99 Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,No name close to no.99 Aihole Bagalkot
ASI-00039,39,Rachigudi Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Rachigudi Aihole Bagalkot
ASI-00040,40,Ramling Temple Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Ramling Temple Aihole Bagalkot
ASI-00041,41,Ravan Phadi (Brahmanical cave) Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Ravan Phadi (Brahmanical cave) Aihole Bagalkot
ASI-00042,42,Small temple to south-west of the Great Aihole Bagalkot Durga Temple,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Small temple to south-west of the Great Aihole Bagalkot Durga Temple
ASI-00043,43,Temple adjoining Konti Gudi on west side Aihole Bagalkot and inscription tablet within the temple,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple adjoining Konti Gudi on west side Aihole Bagalkot and inscription tablet within the temple
ASI-00044,44,The temple adjoining Konti Gudi on South- Aihole Bagalkot West side,known as Surang Gudi.,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,"The temple adjoining Konti Gudi on South- Aihole Bagalkot West side, known as Surang Gudi."
ASI-00045,45,Temple and adjoining smaller buildings in Aihole Bagalkot Survey No. 66,known as Jotirling.,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,"Temple and adjoining smaller buildings in Aihole Bagalkot Survey No. 66, known as Jotirling."
ASI-00046,46,Temple close beside last (The last two are in Aihole Bagalkot fields 1 or 285 or both),,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple close beside last (The last two are in Aihole Bagalkot fields 1 or 285 or both)
ASI-00047,47,Temple in village close to that of LadKhan to Aihole Bagalkot its north-east corner,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple in village close to that of LadKhan to Aihole Bagalkot its north-east corner
ASI-00048,48,Temples in fields a short distance from the Aihole Bagalkot north-west corner of village,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temples in fields a short distance from the Aihole Bagalkot north-west corner of village
ASI-00049,49,Temple in Survey No. 270 owned by Aihole Bagalkot Huchhappaya,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple in Survey No. 270 owned by Aihole Bagalkot Huchhappaya
ASI-00050,50,The temple of Ladkhan Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,The temple of Ladkhan Aihole Bagalkot
ASI-00051,51,Temple on the north of the last Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple on the north of the last Aihole Bagalkot
ASI-00052,52,Temple with front white washed with a large Aihole Bagalkot Nandi in the Hall (about 100yards west of the south -west gate way of the town),,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Temple with front white washed with a large Aihole Bagalkot Nandi in the Hall (about 100yards west of the south -west gate way of the town)
ASI-00053,53,Tryambakeshawar temple (black marble Aihole Bagalkot Ishwarling),,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Tryambakeshawar temple (black marble Aihole Bagalkot Ishwarling)
ASI-00054,54,The two- storied Jain temple and cave on hill Aihole Bagalkot under Meguti,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,The two- storied Jain temple and cave on hill Aihole Bagalkot under Meguti
ASI-00055,55,Virbhadradever temple Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Virbhadradever temple Aihole Bagalkot
ASI-00056,56,Veniavar Gudi Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Veniavar Gudi Aihole Bagalkot
ASI-00057,57,Veniavar Gudi Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Veniavar Gudi Aihole Bagalkot
ASI-00058,58,VeniavarGudi Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,VeniavarGudi Aihole Bagalkot
ASI-00059,59,Yanniavar Gudi Aihole Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Yanniavar Gudi Aihole Bagalkot
ASI-00060,60,Old Gate Amingad village Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Old Gate Amingad village Bagalkot
ASI-00061,61,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot
ASI-00062,62,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot
ASI-00063,63,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,Stone bearing an Inscription Arshibidi (Gudur) Bagalkot
ASI-00064,64,The Bhutnath group of temples on the east Badami Bagalkot margin of the tank,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,The Bhutnath group of temples on the east Badami Bagalkot margin of the tank
ASI-00065,65,The group of temples on the north side of the Badami Bagalkot lake towards the east end 37 Sl.No. Name of the Monument / Site Locality District,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,37,The group of temples on the north side of the Badami Bagalkot lake towards the east end 37 Sl.No. Name of the Monument / Site Locality District
ASI-00066,66,Lakutisa temple immediately behind the Badami Bagalkot Bhutnath group,containing a nude seated image in the shrine,broken across the body,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,38,"Lakutisa temple immediately behind the Badami Bagalkot Bhutnath group, containing a nude seated image in the shrine, broken across the body"
ASI-00067,67,The Jain and Vaishnava Caves Badami Bagalkot,,,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,38,The Jain and Vaishnava Caves Badami Bagalkot
ASI-00068,68,Large seated image,rock-cut,in a natural Badami Bagalkot cavern under the cliff to the south-east of the Bhutnath temples,"List of Centrally Protected Monuments / Sites under the jurisdiction of Karnataka (Bangalore Circle, Dharwad Circle and Hampi Circle) Bangalore Circle Sl.No. Name of the Monument / Site Locality District 32 Sl.No. Name of the Monument / Site Locality District",Bangalore Circle,38,"Large seated image, rock-cut, in a natural Badami Bagalkot cavern under the cliff to the south-east of the Bhutnath temples"
